startdate,hectares,cause,lat,lon,province
2023-06-01,2.0,Natural,49.104,-72.165,Quebec
2023-06-01,0.7,Natural,49.754,-69.551,Quebec
2023-06-01,0.4,Natural,49.106,-72.176,Quebec
2023-06-01,5872.1,Natural,49.301,-76.919,Quebec
2023-06-01,68.6,Natural,49.513,-68.624,Quebec
2023-06-01,2.4,Natural,48.855,-76.081,Quebec
2023-05-06,5.0,Human,48.767,-71.903,Quebec
2023-06-01,3.5,Natural,48.767,-76.011,Quebec
2023-06-01,14485.8,Natural,49.506,-69.657,Quebec
2023-06-01,2847.0,Natural,48.815,-76.034,Quebec
2023-06-01,0.4,Natural,49.575,-69.746,Quebec
2023-06-01,30.0,Natural,48.781,-76.176,Quebec
2023-06-01,2885.1,Natural,49.439,-71.561,Quebec
2023-06-01,63.2,Natural,48.817,-76.275,Quebec
2023-06-01,0.9,Natural,49.566,-69.735,Quebec
2023-06-01,11357.8,Natural,48.513,-76.048,Quebec
2023-05-06,0.2,Human,45.703,-74.14,Quebec
2023-06-01,2504.8,Natural,49.739,-68.635,Quebec
2023-06-01,5788.6,Natural,50.293,-70.572,Quebec
2023-06-01,16.8,Natural,47.616,-75.788,Quebec
2023-06-01,87689.4,Natural,49.508,-75.288,Quebec
2023-06-01,1244.0,Natural,48.656,-72.868,Quebec
2023-06-01,14.8,Natural,47.201,-72.784,Quebec
2023-06-01,2897.2,Natural,49.519,-72.616,Quebec
2023-06-01,0.1,Natural,48.769,-76.006,Quebec
2023-06-01,1591.1,Natural,50.749,-70.198,Quebec
2023-06-01,1.6,Natural,49.004,-79.433,Quebec
2023-06-01,10541.8,Natural,49.062,-79.358,Quebec
2023-06-01,0.1,Natural,47.409,-72.579,Quebec
2023-06-01,9954.6,Natural,49.556,-68.673,Quebec
2023-06-01,4.0,Natural,49.34,-72.404,Quebec
2023-06-01,0.4,Natural,47.528,-72.71,Quebec
2023-06-01,5.3,Natural,49.346,-67.968,Quebec
2023-06-01,2462.4,Natural,49.458,-72.576,Quebec
2023-06-01,18.8,Natural,49.427,-76.514,Quebec
2023-05-06,16.8,Human,48.035,-66.675,Quebec
2023-06-01,163.1,Natural,49.38,-72.492,Quebec
2023-06-01,0.1,Natural,50.069,-72.179,Quebec
2023-06-01,23280.4,Natural,49.211,-76.344,Quebec
2023-06-01,5.0,Natural,50.048,-73.625,Quebec
2023-06-01,946.1,Natural,49.694,-72.585,Quebec
2023-06-01,500.0,Natural,49.228,-76.557,Quebec
2023-06-01,16434.7,Natural,48.181,-76.909,Quebec
2023-06-01,0.6,Natural,49.33,-67.889,Quebec
2023-06-01,5995.9,Natural,49.289,-72.414,Quebec
2023-05-06,0.4,Human,45.698,-72.923,Quebec
2023-06-01,3.0,Natural,50.527,-74.665,Quebec
2023-06-01,1.0,Natural,48.842,-72.265,Quebec
2023-06-01,2004.1,Natural,48.701,-74.139,Quebec
2023-06-01,0.1,Natural,49.418,-71.259,Quebec
2023-06-01,5456.3,Natural,48.664,-76.212,Quebec
2023-06-01,1224.4,Natural,49.724,-72.61,Quebec
2023-06-01,1983.6,Natural,50.704,-70.732,Quebec
2023-06-01,362.1,Natural,47.005,-73.413,Quebec
2023-06-01,1136.3,Natural,48.781,-76.287,Quebec
2023-05-07,1.0,Human,48.013,-66.743,Quebec
2023-06-01,0.8,Natural,48.97,-69.144,Quebec
2023-06-01,20391.8,Natural,49.031,-76.507,Quebec
2023-06-01,0.1,Natural,48.991,-79.387,Quebec
2023-06-01,101700.0,Natural,49.556,-76.764,Quebec
2023-06-01,3.5,Natural,48.801,-77.232,Quebec
2023-06-01,0.1,Natural,47.582,-73.918,Quebec
2023-06-01,5.9,Natural,48.477,-73.663,Quebec
2023-06-01,272.7,Natural,48.786,-74.23,Quebec
2023-05-07,0.6,Human,48.285,-70.989,Quebec
2023-06-01,0.3,Natural,47.533,-76.588,Quebec
2023-06-01,1.0,Natural,49.282,-74.991,Quebec
2023-06-01,0.1,Natural,48.05,-72.016,Quebec
2023-06-02,0.4,Natural,49.371,-77.045,Quebec
2023-06-01,444.3,Natural,49.66,-69.972,Quebec
2023-06-01,0.1,Natural,46.953,-74.27,Quebec
2023-06-01,0.1,Natural,48.851,-70.476,Quebec
2023-06-01,1.0,Natural,46.048,-74.023,Quebec
2023-05-29,0.1,Human,46.068,-72.205,Quebec
2023-06-02,140435.0,Natural,50.453,-74.131,Quebec
2023-06-01,9.5,Natural,48.46,-72.868,Quebec
2023-06-01,0.1,Natural,47.463,-77.251,Quebec
2023-06-02,623.6,Natural,46.595,-77.361,Quebec
2023-06-01,0.1,Natural,49.172,-70.831,Quebec
2023-06-01,1913.5,Natural,48.489,-74.829,Quebec
2023-05-31,0.1,Human,46.394,-72.568,Quebec
2023-06-01,0.1,Natural,48.49,-74.835,Quebec
2023-06-01,0.1,Human,45.825,-72.622,Quebec
2023-06-01,277702.0,Natural,49.122,-76.787,Quebec
2023-06-01,10.0,Natural,49.101,-76.713,Quebec
2023-06-02,89.0,Natural,46.84,-76.948,Quebec
2023-06-02,2.3,Natural,48.726,-79.175,Quebec
2023-05-30,416.8,Natural,48.139,-75.308,Quebec
2023-06-02,6016.7,Natural,49.109,-74.619,Quebec
2023-06-01,215.5,Natural,49.188,-72.082,Quebec
2023-06-01,14178.7,Natural,49.856,-70.019,Quebec
2023-06-01,0.1,Natural,47.582,-70.201,Quebec
2023-06-01,52.9,Human,53.008,-78.816,Quebec
2023-06-01,212432.0,Natural,52.896,-73.406,Quebec
2023-06-01,0.2,Natural,46.937,-72.762,Quebec
2023-06-01,342.1,Natural,46.941,-73.352,Quebec
2023-05-07,0.1,Human,47.003,-71.393,Quebec
2023-05-31,229.5,Natural,47.428,-75.92,Quebec
2023-06-01,1126.0,Natural,47.13,-73.728,Quebec
2023-06-02,16.2,Natural,50.168,-73.91,Quebec
2023-06-03,0.4,Human,49.744,-77.764,Quebec
2023-06-01,276.0,Natural,48.398,-74.824,Quebec
2023-06-02,0.1,Natural,46.03,-74.694,Quebec
2023-06-01,4678.6,Natural,50.654,-74.151,Quebec
2023-06-02,24152.0,Natural,50.483,-74.278,Quebec
2023-06-01,24917.1,Natural,49.169,-75.67,Quebec
2023-05-07,0.1,Human,45.234,-72.34,Quebec
2023-06-01,2169.0,Natural,49.232,-75.311,Quebec
2023-06-02,21467.7,Natural,49.151,-75.168,Quebec
2023-06-01,2222.0,Natural,48.782,-75.243,Quebec
2023-06-01,19524.5,Natural,48.843,-75.103,Quebec
2023-06-01,40.5,Natural,47.293,-73.619,Quebec
2023-06-01,1699.4,Natural,49.587,-68.453,Quebec
2023-06-02,29790.2,Natural,48.904,-75.825,Quebec
2023-06-01,5.2,Natural,47.593,-77.969,Quebec
2023-05-31,16059.5,Human,50.559,-66.028,Quebec
2023-06-02,55623.1,Natural,50.167,-73.473,Quebec
2023-05-06,0.1,Human,48.431,-71.488,Quebec
2023-06-01,0.1,Human,45.859,-75.715,Quebec
2023-06-01,885.5,Natural,48.429,-69.829,Quebec
2023-06-01,1830.4,Natural,48.297,-76.102,Quebec
2023-06-03,0.1,Human,46.333,-75.484,Quebec
2023-06-01,371.1,Natural,49.714,-69.093,Quebec
2023-06-02,101.1,Natural,49.546,-67.653,Quebec
2023-06-01,5.4,Natural,46.826,-76.289,Quebec
2023-06-01,64.3,Natural,48.013,-75.864,Quebec
2023-06-03,0.1,Human,46.384,-72.516,Quebec
2023-06-01,11.9,Natural,46.874,-74.602,Quebec
2023-06-01,0.7,Natural,48.994,-69.52,Quebec
2023-06-01,1.2,Natural,46.893,-73.256,Quebec
2023-06-02,423.7,Natural,48.052,-74.034,Quebec
2023-06-02,73.7,Natural,46.227,-76.46,Quebec
2023-06-03,0.1,Human,48.248,-78.305,Quebec
2023-06-01,0.7,Natural,47.601,-74.649,Quebec
2023-06-02,0.4,Natural,46.03,-74.692,Quebec
2023-06-01,1.9,Natural,46.828,-76.987,Quebec
2023-06-02,0.7,Natural,47.496,-76.648,Quebec
2023-04-12,0.3,Human,45.945,-75.965,Quebec
2023-05-07,0.4,Human,45.56,-72.278,Quebec
2023-06-02,0.3,Human,48.738,-67.749,Quebec
2023-06-01,0.3,Natural,46.954,-74.246,Quebec
2023-06-01,8000.0,Natural,48.751,-76.465,Quebec
2023-06-02,37.5,Human,47.774,-76.695,Quebec
2023-06-01,164.8,Natural,47.227,-74.857,Quebec
2023-06-03,0.5,Human,48.933,-79.053,Quebec
2023-06-01,0.3,Natural,48.773,-70.501,Quebec
2023-06-01,670.9,Natural,49.601,-71.601,Quebec
2023-06-01,12.6,Natural,51.283,-62.411,Quebec
2023-05-08,8.1,Human,48.445,-77.6,Quebec
2023-06-01,1817.6,Natural,49.343,-71.5,Quebec
2023-06-01,355.9,Natural,49.277,-71.811,Quebec
2023-06-01,317.6,Natural,49.168,-71.837,Quebec
2023-06-02,0.4,Natural,49.282,-68.736,Quebec
2023-06-03,0.1,Human,45.906,-72.405,Quebec
2023-06-04,0.2,Human,46.303,-75.474,Quebec
2023-06-01,1.0,Natural,48.741,-69.984,Quebec
2023-06-01,1.3,Natural,47.648,-72.641,Quebec
2023-06-01,1658.4,Natural,48.569,-76.323,Quebec
2023-06-04,350.0,Natural,48.725,-76.314,Quebec
2023-04-06,450.0,Natural,48.69,-76.357,Quebec
2023-06-01,26.7,Natural,48.638,-74.029,Quebec
2023-06-01,255.7,Natural,48.461,-73.824,Quebec
2023-06-02,2.8,Natural,48.938,-71.334,Quebec
2023-06-01,158.5,Natural,49.536,-68.55,Quebec
2023-06-01,0.1,Natural,48.293,-69.812,Quebec
2023-06-01,1.1,Natural,48.938,-71.346,Quebec
2023-06-01,0.2,Natural,47.083,-72.652,Quebec
2023-06-03,1.5,Natural,46.38,-76.94,Quebec
2023-06-05,3.2,Human,48.755,-78.068,Quebec
2023-06-01,41.3,Natural,49.376,-69.791,Quebec
2023-06-01,77.1,Natural,49.079,-75.003,Quebec
2023-06-05,0.1,Natural,46.059,-74.332,Quebec
2023-06-01,726.3,Natural,49.064,-75.046,Quebec
2023-06-05,0.5,Human,49.579,-67.866,Quebec
2023-06-05,9.0,Human,53.786,-78.902,Quebec
2023-06-06,15.8,Natural,49.351,-73.364,Quebec
2023-06-06,0.1,Human,46.194,-73.362,Quebec
2023-06-06,1.7,Natural,49.739,-74.31,Quebec
2023-06-01,204.5,Natural,49.549,-70.809,Quebec
2023-05-08,2.0,Human,48.675,-78.116,Quebec
2023-06-06,0.3,Human,48.41,-77.93,Quebec
2023-06-02,0.2,Natural,45.809,-74.581,Quebec
2023-06-01,2.4,Natural,48.88,-74.354,Quebec
2023-06-01,27.9,Natural,48.9,-74.353,Quebec
2023-06-05,0.3,Natural,49.282,-73.295,Quebec
2023-06-01,3.8,Natural,48.859,-74.361,Quebec
2023-06-01,0.1,Natural,48.889,-74.191,Quebec
2023-06-07,0.5,Human,48.54,-79.037,Quebec
2023-06-07,0.2,Human,48.596,-78.986,Quebec
2023-06-01,9137.1,Natural,49.259,-74.986,Quebec
2023-06-02,20475.7,Natural,50.652,-73.106,Quebec
2023-06-05,802.2,Natural,49.768,-73.386,Quebec
2023-06-05,15312.8,Natural,50.717,-72.555,Quebec
2023-06-05,2511.1,Natural,50.385,-72.181,Quebec
2023-06-05,4.4,Natural,50.906,-72.504,Quebec
2023-06-05,5913.6,Natural,51.136,-72.775,Quebec
2023-06-05,397.4,Natural,51.654,-71.695,Quebec
2023-06-05,549.3,Natural,51.556,-71.426,Quebec
2023-06-05,10896.3,Natural,51.094,-73.165,Quebec
2023-06-05,3242.8,Natural,50.998,-73.261,Quebec
2023-06-05,14225.5,Natural,50.679,-72.836,Quebec
2023-06-10,0.1,Human,46.387,-73.703,Quebec
2023-06-10,17.5,Natural,50.527,-74.665,Quebec
2023-06-11,68621.9,Natural,50.729,-76.262,Quebec
2023-06-10,29660.8,Natural,53.952,-72.403,Quebec
2023-06-10,96803.4,Natural,54.003,-72.172,Quebec
2023-05-08,0.2,Human,48.254,-77.965,Quebec
2023-06-11,29918.3,Natural,51.161,-66.196,Quebec
2023-06-01,9.2,Natural,47.602,-76.156,Quebec
2023-06-11,0.2,Human,45.583,-75.688,Quebec
2023-06-10,27602.4,Natural,50.574,-75.011,Quebec
2023-06-11,269.5,Natural,51.529,-63.169,Quebec
2023-06-10,8.9,Natural,49.247,-72.832,Quebec
2023-06-01,190.4,Natural,51.23,-72.451,Quebec
2023-06-13,159.5,Human,52.704,-67.144,Quebec
2023-06-11,2124.5,Natural,50.946,-73.296,Quebec
2023-06-12,27742.9,Natural,52.523,-70.401,Quebec
2023-05-08,0.2,Human,47.033,-72.204,Quebec
2023-06-10,36538.6,Natural,51.68,-73.259,Quebec
2023-06-01,673.4,Natural,49.033,-75.351,Quebec
2023-06-15,0.5,Human,49.79,-74.543,Quebec
2023-06-14,425872.0,Natural,54.057,-74.638,Quebec
2023-06-15,0.1,Natural,47.618,-73.517,Quebec
2023-06-14,133572.0,Natural,53.384,-76.113,Quebec
2023-06-16,0.1,Human,48.094,-77.766,Quebec
2023-06-17,7.9,Human,58.745,-65.984,Quebec
2023-06-18,48247.2,Natural,50.233,-78.394,Quebec
2023-06-19,0.2,Human,48.26,-78.985,Quebec
2023-05-08,0.1,Human,48.367,-71.66,Quebec
2023-06-17,3431.4,Natural,54.863,-70.908,Quebec
2023-06-20,0.9,Human,53.767,-78.867,Quebec
2023-06-13,32137.2,Natural,51.187,-74.081,Quebec
2023-06-21,0.1,Human,48.138,-78.04,Quebec
2023-06-01,133.8,Natural,48.581,-75.787,Quebec
2023-06-22,0.8,Human,48.001,-77.929,Quebec
2023-06-22,26230.0,Natural,54.529,-77.744,Quebec
2023-06-22,0.1,Human,46.283,-74.712,Quebec
2023-04-11,0.1,Human,45.383,-71.719,Quebec
2023-05-08,0.6,Human,47.44,-79.502,Quebec
2023-06-22,3167.7,Natural,54.553,-77.864,Quebec
2023-06-22,19483.2,Natural,54.491,-77.33,Quebec
2023-06-21,2798.6,Natural,54.514,-77.161,Quebec
2023-06-21,1.0,Natural,54.531,-77.677,Quebec
2023-06-22,87031.6,Natural,54.412,-76.011,Quebec
2023-06-22,0.5,Human,47.647,-72.921,Quebec
2023-06-22,0.1,Human,48.359,-78.884,Quebec
2023-06-22,13477.7,Natural,54.682,-74.856,Quebec
2023-06-23,0.9,Human,48.676,-78.241,Quebec
2023-06-23,0.1,Human,46.271,-72.794,Quebec
2023-06-23,0.1,Human,49.793,-74.685,Quebec
2023-06-02,0.5,Natural,46.341,-76.914,Quebec
2023-06-24,0.1,Natural,52.736,-67.418,Quebec
2023-06-24,217.0,Natural,52.791,-75.994,Quebec
2023-06-23,3.5,Natural,53.652,-78.497,Quebec
2023-06-23,1579.0,Natural,49.917,-79.4,Quebec
2023-06-24,8945.9,Natural,53.771,-73.253,Quebec
2023-06-24,4356.7,Natural,53.676,-71.479,Quebec
2023-06-24,0.6,Natural,46.875,-73.888,Quebec
2023-06-25,1.8,Natural,49.838,-68.251,Quebec
2023-06-24,33.0,Natural,54.52,-77.433,Quebec
2023-06-23,15955.9,Natural,54.414,-72.619,Quebec
2023-06-25,31.9,Natural,52.221,-66.769,Quebec
2023-06-25,6.6,Natural,52.258,-66.725,Quebec
2023-05-09,0.4,Human,48.114,-66.248,Quebec
2023-06-26,21.1,Natural,58.514,-66.195,Quebec
2023-07-01,1791.1,Natural,50.359,-78.103,Quebec
2023-06-19,42360.8,Natural,50.821,-76.118,Quebec
2023-06-21,22666.6,Natural,50.295,-78.176,Quebec
2023-06-01,211.3,Natural,49.659,-69.922,Quebec
2023-07-01,0.1,Natural,47.344,-79.314,Quebec
2023-07-02,8.4,Natural,48.493,-75.633,Quebec
2023-05-09,0.1,Human,48.465,-71.216,Quebec
2023-07-02,162.1,Natural,53.443,-72.717,Quebec
2023-07-03,389.8,Natural,56.932,-67.588,Quebec
2023-07-02,0.1,Natural,56.276,-68.862,Quebec
2023-07-01,1195.4,Natural,54.817,-72.364,Quebec
2023-07-02,0.1,Natural,56.124,-68.813,Quebec
2023-07-02,0.1,Natural,56.198,-68.889,Quebec
2023-07-03,2305.8,Natural,55.322,-68.783,Quebec
2023-07-03,71598.6,Natural,55.993,-68.983,Quebec
2023-07-02,1063.8,Natural,56.867,-66.16,Quebec
2023-07-03,0.2,Natural,56.814,-67.373,Quebec
2023-05-09,3.7,Human,48.759,-71.778,Quebec
2023-07-03,19887.5,Natural,56.9,-67.041,Quebec
2023-07-02,0.2,Natural,55.194,-69.31,Quebec
2023-07-02,890.9,Natural,54.153,-70.165,Quebec
2023-07-02,0.1,Natural,56.378,-68.905,Quebec
2023-07-02,494.4,Natural,56.923,-66.065,Quebec
2023-07-01,5484.7,Natural,54.856,-71.639,Quebec
2023-07-02,5814.3,Natural,54.87,-70.339,Quebec
2023-07-01,448.3,Natural,53.893,-74.004,Quebec
2023-07-02,23152.3,Natural,55.056,-69.448,Quebec
2023-07-01,9500.2,Natural,54.668,-73.136,Quebec
2023-05-05,0.1,Human,47.503,-72.774,Quebec
2023-07-02,264.0,Natural,54.828,-70.507,Quebec
2023-07-03,96.2,Natural,54.876,-69.496,Quebec
2023-07-02,1220.3,Natural,56.446,-68.335,Quebec
2023-07-01,6067.0,Natural,54.729,-70.491,Quebec
2023-07-03,465.6,Natural,54.387,-70.44,Quebec
2023-07-02,0.2,Natural,56.347,-68.824,Quebec
2023-07-02,2813.4,Natural,53.179,-68.803,Quebec
2023-07-04,0.5,Human,48.306,-77.959,Quebec
2023-07-02,761.9,Natural,56.852,-66.284,Quebec
2023-07-02,0.2,Natural,46.886,-79.161,Quebec
2023-07-04,0.2,Natural,54.689,-73.016,Quebec
2023-07-02,0.4,Natural,47.104,-77.746,Quebec
2023-07-04,173.8,Natural,54.945,-77.035,Quebec
2023-07-04,7847.2,Natural,54.667,-77.461,Quebec
2023-07-05,52014.1,Natural,51.307,-77.331,Quebec
2023-07-05,6964.4,Natural,51.22,-77.134,Quebec
2023-07-05,4132.8,Natural,51.129,-77.018,Quebec
2023-07-05,5445.4,Natural,52.601,-76.174,Quebec
2023-05-10,0.2,Human,46.303,-73.813,Quebec
2023-07-05,232.1,Natural,52.762,-78.444,Quebec
2023-07-04,3.9,Natural,49.564,-69.695,Quebec
2023-07-05,4850.8,Natural,52.426,-78.406,Quebec
2023-07-05,6437.7,Natural,52.107,-78.057,Quebec
2023-07-04,4.9,Natural,50.551,-68.38,Quebec
2023-07-05,4720.7,Natural,51.923,-77.781,Quebec
2023-07-05,113713.0,Natural,53.059,-77.969,Quebec
2023-07-05,32074.1,Natural,53.348,-76.906,Quebec
2023-07-05,1143.3,Natural,53.259,-76.978,Quebec
2023-05-10,0.1,Human,46.168,-76.007,Quebec
2023-07-05,54061.0,Natural,51.971,-77.933,Quebec
2023-07-06,3.3,Natural,51.465,-66.859,Quebec
2023-07-06,11564.4,Natural,51.473,-77.368,Quebec
2023-07-05,3395.9,Natural,51.706,-77.449,Quebec
2023-07-06,0.1,Human,45.498,-76.027,Quebec
2023-07-07,11966.3,Natural,51.743,-78.43,Quebec
2023-07-05,575.9,Natural,52.483,-78.235,Quebec
2023-07-04,165.4,Natural,50.524,-67.838,Quebec
2023-04-13,0.7,Human,45.404,-72.335,Quebec
2023-05-08,0.4,Human,49.145,-71.548,Quebec
2023-07-07,0.1,Natural,50.541,-67.838,Quebec
2023-07-07,155279.0,Natural,53.043,-77.14,Quebec
2023-07-05,208681.0,Natural,52.777,-78.32,Quebec
2023-07-05,11318.6,Natural,51.962,-76.85,Quebec
2023-07-05,2531.6,Natural,51.718,-77.063,Quebec
2023-07-05,1550.5,Natural,52.755,-76.969,Quebec
2023-07-05,58400.0,Natural,51.233,-78.173,Quebec
2023-07-05,2384.9,Natural,51.894,-76.869,Quebec
2023-07-05,280488.0,Natural,50.838,-78.407,Quebec
2023-07-07,0.1,Natural,49.656,-68.733,Quebec
2023-05-10,7.3,Human,49.145,-66.364,Quebec
2023-07-05,610.4,Natural,55.681,-74.903,Quebec
2023-07-06,50.6,Natural,51.993,-66.981,Quebec
2023-07-08,2448.9,Natural,53.684,-73.786,Quebec
2023-07-05,9.9,Natural,53.105,-77.837,Quebec
2023-07-05,101.8,Natural,54.636,-72.358,Quebec
2023-07-09,0.1,Human,49.871,-76.936,Quebec
2023-07-08,0.1,Natural,56.848,-67.423,Quebec
2023-07-08,11006.5,Natural,56.973,-67.361,Quebec
2023-07-05,1529.6,Natural,54.224,-77.366,Quebec
2023-05-10,0.2,Human,46.128,-74.588,Quebec
2023-07-10,0.7,Natural,46.454,-76.586,Quebec
2023-07-05,1513.5,Natural,52.62,-77.003,Quebec
2023-07-05,448.5,Natural,53.141,-76.837,Quebec
2023-07-05,0.1,Natural,53.002,-76.731,Quebec
2023-07-10,20559.6,Natural,52.958,-76.729,Quebec
2023-07-05,98.5,Natural,52.828,-76.792,Quebec
2023-07-06,1301.2,Natural,51.541,-76.892,Quebec
2023-07-09,159.0,Natural,51.528,-75.645,Quebec
2023-07-22,1167.6,Natural,53.541,-78.131,Quebec
2023-07-11,697.9,Natural,58.138,-67.473,Quebec
2023-07-09,0.1,Natural,57.091,-67.124,Quebec
2023-07-16,758.8,Natural,57.974,-68.522,Quebec
2023-07-17,0.1,Natural,50.018,-79.065,Quebec
2023-07-18,24.0,Natural,53.44,-78.061,Quebec
2023-05-10,11.5,Human,48.904,-76.783,Quebec
2023-07-28,2.6,Human,49.876,-73.374,Quebec
2023-07-30,0.1,Human,48.207,-77.711,Quebec
2023-07-25,0.1,Natural,48.578,-66.144,Quebec
2023-08-08,4.5,Natural,51.45,-78.704,Quebec
2023-05-10,0.2,Human,46.49,-75.896,Quebec
2023-08-09,2.7,Natural,51.463,-78.655,Quebec
2023-08-07,0.1,Natural,53.717,-73.109,Quebec
2023-08-07,1.1,Natural,55.104,-75.976,Quebec
2023-08-13,0.1,Human,45.941,-70.966,Quebec
2023-08-13,0.2,Natural,52.052,-78.234,Quebec
2023-08-10,0.1,Natural,50.929,-79.131,Quebec
2023-08-10,300.0,Natural,51.054,-79.133,Quebec
2023-08-28,0.1,Human,46.743,-70.103,Quebec
2023-08-27,0.1,Human,45.749,-76.765,Quebec
2023-05-11,4.9,Human,48.771,-71.473,Quebec
2023-09-04,20.0,Human,50.37,-78.218,Quebec
2023-09-06,0.2,Human,50.151,-78.308,Quebec
2023-09-20,0.1,Human,46.662,-73.423,Quebec
2023-09-22,0.6,Human,49.05,-74.668,Quebec
2023-09-20,17325.9,Natural,50.571,-79.305,Quebec
2023-05-11,0.4,Human,45.628,-71.918,Quebec
2023-09-26,2.6,Human,45.978,-74.134,Quebec
2023-09-26,18.0,Natural,51.387,-77.048,Quebec
2023-09-28,1.0,Natural,52.758,-76.942,Quebec
2023-09-28,0.1,Natural,50.93,-79.131,Quebec
2023-09-30,0.1,Human,46.787,-76.413,Quebec
2023-09-30,0.1,Human,46.354,-73.656,Quebec
2023-04-13,0.2,Human,45.464,-72.769,Quebec
2023-10-02,0.4,Human,46.033,-75.827,Quebec
2023-10-04,0.6,Human,46.296,-76.225,Quebec
2023-10-01,0.3,Natural,45.972,-75.788,Quebec
2023-10-05,0.2,Human,47.814,-74.827,Quebec
2023-05-11,7.0,Human,51.409,-75.874,Quebec
2023-11-16,0.1,Human,48.78,-67.353,Quebec
2023-06-01,0.1,Natural,47.404,-72.52,Quebec
2023-05-11,0.5,Human,45.921,-73.888,Quebec
2023-05-11,0.1,Human,46.417,-75.036,Quebec
2023-05-12,0.2,Human,45.832,-75.12,Quebec
2023-05-13,0.2,Human,45.967,-74.334,Quebec
2023-05-13,0.1,Human,46.078,-74.691,Quebec
2023-05-13,0.3,Human,46.293,-74.77,Quebec
2023-05-13,0.1,Human,45.764,-74.138,Quebec
2023-04-14,1.3,Human,45.271,-73.268,Quebec
2023-05-13,1.1,Human,47.289,-72.836,Quebec
2023-05-13,0.1,Human,48.533,-69.257,Quebec
2023-05-13,0.1,Human,46.908,-71.98,Quebec
2023-05-14,0.1,Human,45.924,-75.97,Quebec
2023-05-14,1.0,Human,48.317,-76.352,Quebec
2023-05-14,0.2,Human,46.122,-74.472,Quebec
2023-05-29,2240.0,Natural,56.565,-109.302,Saskatchewan
2023-05-01,1.0,Unknown,56.4837,-109.443,Saskatchewan
2023-07-29,1371.0,Natural,56.715,-108.354,Saskatchewan
2023-07-29,1371.0,Natural,56.7147,-108.354,Saskatchewan
2023-05-24,0.1,Human,56.465,-108.674,Saskatchewan
2023-05-29,55.0,Human,56.463,-108.664,Saskatchewan
2023-05-01,1.0,Unknown,55.9044,-108.914,Saskatchewan
2023-05-29,30.0,Human,56.466,-108.683,Saskatchewan
2023-05-01,36.0,Human,55.904,-108.914,Saskatchewan
2023-07-29,1645.0,Natural,56.629,-108.36,Saskatchewan
2023-07-29,1461.0,Natural,56.6292,-108.36,Saskatchewan
2023-04-30,1.0,Human,56.519,-109.421,Saskatchewan
2023-09-21,5.0,Natural,55.507,-108.802,Saskatchewan
2023-07-10,22.0,Natural,56.206,-108.798,Saskatchewan
2023-06-14,0.3,Natural,56.427,-109.149,Saskatchewan
2023-09-22,689.0,Natural,56.171,-109.593,Saskatchewan
2023-05-24,0.9,Human,57.728,-109.415,Saskatchewan
2023-07-23,84.0,Natural,56.61,-109.708,Saskatchewan
2023-09-19,1500.0,Natural,55.983,-109.223,Saskatchewan
2023-09-11,1.0,Natural,56.509,-108.607,Saskatchewan
2023-08-25,3.0,Human,56.477,-108.703,Saskatchewan
2023-09-22,660.0,Natural,56.362,-109.013,Saskatchewan
2023-07-10,0.5,Natural,55.882,-108.834,Saskatchewan
2023-07-26,0.1,Natural,56.605,-109.762,Saskatchewan
2023-07-21,345.0,Natural,56.808,-108.705,Saskatchewan
2023-04-29,2.0,Human,56.4861,-109.414,Saskatchewan
2023-06-30,1.0,Natural,56.391,-108.544,Saskatchewan
2023-09-24,0.2,Human,56.326,-108.811,Saskatchewan
2023-05-29,24854.0,Natural,56.441,-107.966,Saskatchewan
2023-07-29,1.5,Natural,55.873,-108.517,Saskatchewan
2023-07-29,1.5,Natural,55.8731,-108.517,Saskatchewan
2023-05-02,0.1,Human,56.473,-108.706,Saskatchewan
2023-04-29,88446.0,Human,55.644,-109.219,Saskatchewan
2023-06-02,4125.0,Natural,55.838,-109.774,Saskatchewan
2023-05-13,25.0,Natural,55.456,-109.729,Saskatchewan
2023-05-06,0.1,Human,53.374,-106.844,Saskatchewan
2023-05-07,13.0,Human,53.36,-106.899,Saskatchewan
2023-05-08,0.1,Human,53.372,-106.911,Saskatchewan
2023-05-13,275.0,Human,53.426,-106.893,Saskatchewan
2023-05-14,0.5,Human,53.372,-106.915,Saskatchewan
2023-05-14,0.5,Human,53.396,-106.951,Saskatchewan
2023-08-29,80.0,Human,53.353,-106.869,Saskatchewan
2023-04-29,1.9,Human,53.665,-107.167,Saskatchewan
2023-05-29,0.1,Natural,53.529,-108.235,Saskatchewan
2023-05-12,0.2,Human,54.642,-107.816,Saskatchewan
2023-04-30,0.1,Human,53.61,-108.139,Saskatchewan
2023-05-12,0.5,Human,53.702,-107.766,Saskatchewan
2023-05-28,0.1,Unknown,53.7469,-107.729,Saskatchewan
2023-05-28,0.1,Human,53.747,-107.729,Saskatchewan
2023-09-26,0.3,Human,53.787,-107.097,Saskatchewan
2023-09-09,1.0,Natural,54.54,-102.988,Saskatchewan
2023-06-18,0.7,Human,54.664,-102.092,Saskatchewan
2023-07-01,0.1,Natural,54.557,-103.023,Saskatchewan
2023-06-24,0.3,Natural,54.494,-103.89,Saskatchewan
2023-07-01,0.1,Natural,54.547,-103.856,Saskatchewan
2023-07-01,0.1,Natural,54.556,-103.104,Saskatchewan
2023-06-16,0.7,Human,54.564,-103.126,Saskatchewan
